gene,is_known,p_S1,p_S2,p_mean,p_max,p_fisher,p_bonf,p_hmp
RP11-703C10.1,False,0.3058470764617691,0.0019960079840319,0.008319689120787066,0.001996007984031878,0.005128753991997526,0.0039920159680638,0.06297723668520282
PDHA2,False,0.09645177411294353,0.3353293413173652,0.11097248352433364,0.09645177411294359,0.14332377799612706,0.19290354822588707,0.38705623160340913
RP11-145G20.1,False,0.031484257871064465,0.311377245508982,0.04818971141526762,0.03148425787106446,0.05514475693842347,0.06296851574212893,0.23913646327759544
RP11-571L19.7,False,0.07146426786606697,0.5169660678642715,0.15725323579054318,0.07146426786606697,0.15880030138598955,0.14292853573213393,0.3543585894737891
RP11-710F7.2,False,0.25087456271864067,0.4231536926147705,0.2702516805068179,0.2508745627186406,0.3442531158810096,0.5017491254372813,0.5612460898396772
RPL34,False,0.5667166416791605,0.4491017964071856,0.5113076858648976,0.4491017964071856,0.6027900772890792,0.8982035928143712,0.7078843829324462
AC004051.2,False,0.063968015992004,0.592814371257485,0.18130561917123844,0.06396801599200397,0.1620085218752757,0.127936031984008,0.33981696057325517
AC004067.5,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ENPEP,False,0.0004997501249375312,0.1117764471057884,0.0007175483695962548,0.0004997501249375258,0.0006028809724042405,0.0009995002498750624,0.031544435264900375
RP11-255I10.2,False,0.1664167916041979,0.2594810379241516,0.12697165394834853,0.16641679160419787,0.178874166139104,0.3328335832083958,0.4503121553242089
RP11-269F21.3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-73K9.3,False,0.010494752623688156,0.0279441117764471,0.0014223164105339192,0.010494752623688153,0.002678822293931904,0.020989505247376312,0.12352674036754578
ARSJ,False,0.936031984007996,0.7105788423153693,0.929072903416167,0.7105788423153693,0.9363496684890495,1.0,0.8988164143555999
NDST3,False,0.0734632683658171,0.12375249500998,0.03263825683696897,0.07346326836581707,0.051824211149396615,0.1469265367316342,0.3036381174997603
PDE5A,False,0.2928535732133933,0.0558882235528942,0.06553399150617145,0.055888223552894245,0.08367636511296839,0.1117764471057884,0.3063715359679104
BBS7,False,0.0814592703648176,0.0379241516966067,0.012481684766062151,0.03792415169660668,0.02094471749643001,0.0758483033932134,0.2274946466941453
TRPC3,False,0.4007996001999001,0.7305389221556886,0.6013322399438786,0.40079960019990013,0.6524357787517734,0.8015992003998001,0.7194556537941822
RP11-519M16.1,False,0.6646676661669165,0.0039920159680638,0.05761826600901454,0.003992015968063756,0.01839292520421898,0.0079840319361276,0.08908628323428266
RP11-62N21.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
LINC01256,False,0.3523238380809595,0.2155688622754491,0.2047712771899879,0.21556886227544902,0.271724925912735,0.4311377245508982,0.5171849561447224
RP11-793B23.1,False,0.022488755622188907,0.0019960079840319,0.0002769205230805927,0.001996007984031878,0.0004942743873227462,0.0039920159680638,0.06055233428197284
RP11-173E2.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
SETD7,False,0.255872063968016,0.2594810379241516,0.17878748462940797,0.2558720639680159,0.24646425431311147,0.511744127936032,0.5076060620965807
FREM3,False,0.014492753623188406,0.0479041916167664,0.003246367810513129,0.01449275362318836,0.00574340624860481,0.028985507246376812,0.14917482812564029
RP11-673E1.4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
ZNF827,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
SLC10A7,False,0.004497751124437781,0.0019960079840319,5.164398515422608e-05,0.001996007984031878,0.00011330368221573739,0.0039920159680638,0.052583048204961555
RP11-171N4.4,False,0.0004997501249375312,0.0039920159680638,1.3191773317822175e-05,0.0004997501249375258,2.817924621545398e-05,0.0009995002498750624,0.02980430658637815
LINC01207,False,0.013493253373313344,0.3473053892215569,0.03277186803779042,0.013493253373313308,0.029819342064070664,0.026986506746626688,0.16117461791022972
APELA,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CPE,False,0.2673663168415792,0.0119760479041916,0.02089805814968304,0.0119760479041916,0.0215941758908349,0.0239520958083832,0.1514107477101914
RP11-217C7.1,False,0.0004997501249375312,0.0139720558882235,5.198751644930333e-05,0.0004997501249375258,8.987989838049604e-05,0.0009995002498750624,0.0310642050590801
CBR4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-475B2.1,False,0.4192903548225887,0.6307385229540918,0.5366490349038602,0.4192903548225887,0.6162124910815785,0.8385807096451774,0.7097354381262606
RP11-313E19.2,False,0.40879560219890054,0.3992015968063872,0.36553775286586077,0.3992015968063872,0.4590307447473012,0.7984031936127745,0.6355640335977516
LINC01099,False,0.09545227386306847,0.0538922155688622,0.019602814651760503,0.053892215568862145,0.03225319946446148,0.1077844311377244,0.26246811669818515
CLDN22,False,0.8355822088955522,0.0319361277445109,0.267676355040282,0.031936127744510934,0.12338314090665836,0.0638722554890218,0.2480340969444511
LINC01093,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-217E13.1,False,0.004997501249375313,0.0019960079840319,5.736497794572859e-05,0.001996007984031878,0.0001248420035757647,0.0039920159680638,0.053410299620470086
CCDC127,False,0.4052973513243378,0.06187624750499,0.10422267363823123,0.06187624750498999,0.11751062654767175,0.12375249500998,0.32766097464116134
CTD-2083E4.6,False,0.006496751624187906,0.2674650698602794,0.014075553998249224,0.006496751624187946,0.012780827134059924,0.012993503248375811,0.11262936702676773
SLC6A3,False,0.0029985007496251873,0.0039920159680638,6.703375353966923e-05,0.0029985007496251548,0.00014762800379308771,0.005997001499250375,0.058520573598065055
CTD-2194D22.2,False,0.6291854072963519,0.0059880239520958,0.06132784135867453,0.0059880239520957446,0.02479564349325869,0.0119760479041916,0.10891806599338319
C5orf38,False,0.18190904547726136,0.4011976047904191,0.206368724874325,0.1819090454772614,0.2640141040480244,0.3638180909545227,0.5003193663277475
NSUN2,False,0.175912043978011,0.4730538922155688,0.2400462445806032,0.17591204397801086,0.29011693687094997,0.351824087956022,0.5064156804602413
RP11-404K5.4,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-480D4.2,False,0.01999000499750125,0.0019960079840319,0.0002433430708030926,0.001996007984031878,0.00044405457876073307,0.0039920159680638,0.060246156582540976
RP11-315A16.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CTD-2199O4.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
RP11-1C1.4,False,0.013493253373313344,0.0019960079840319,0.00015939611141868593,0.001996007984031878,0.0003103225157690126,0.0039920159680638,0.05897108504780589
CTNND2,False,0.35782108945527236,0.5568862275449101,0.4378514186107778,0.35782108945527236,0.520704320381139,0.7156421789105447,0.6600702008725963
FAM105A,False,0.31334332833583206,0.3752495009980039,0.28475254631828095,0.313343328335832,0.3692801454848247,0.6266866566716641,0.5843916981005531
FBXL7,False,0.12843578210894552,0.0019960079840319,0.002274538635054779,0.001996007984031878,0.00237617280596103,0.0039920159680638,0.06269709588532611
MARCH11,False,0.005497251374312844,0.0019960079840319,6.311596366226357e-05,0.001996007984031878,0.00013628040749247283,0.0039920159680638,0.054116979750698894
RP11-360I2.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CDH12,False,0.13893053473263367,0.0019960079840319,0.002532104418163428,0.001996007984031878,0.0025485537425995464,0.0039920159680638,0.0627333658787194
RP11-5N11.4,False,0.23638180909545228,0.1397205588822355,0.10160044242846789,0.13972055888223545,0.1456646262973953,0.279441117764471,0.4190821343410173
RP11-5N11.6,False,0.01699150424787606,0.0578842315369261,0.004508789467179586,0.0169915042478761,0.007793918561608493,0.03398300849575212,0.16208413084055526
CTD-2066L21.3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CTD-2203K17.1,False,0.6966516741629185,0.0019960079840319,0.047301745775437776,0.001996007984031878,0.010537483480835608,0.0039920159680638,0.06309208302924348
RAI14,False,0.0074962518740629685,0.1217564870259481,0.005467898173681873,0.007496251874062998,0.007300902641403484,0.014992503748125937,0.11884016887441572
PRLR,False,0.03948025987006497,0.0019960079840319,0.0005230552608899153,0.001996007984031878,0.0008233770201455659,0.0039920159680638,0.06164335973893485
DAB2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
AC025171.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
NNT-AS1,False,0.8905547226386806,0.5029940119760479,0.8091267846872165,0.5029940119760479,0.8076817807983541,1.0,0.8017992213883494
RP11-503D12.1,False,0.7551224387806097,0.3612774451097804,0.5938041936503338,0.36127744510978044,0.6271829694559755,0.7225548902195608,0.6990918173207371
RP11-53O19.3,False,0.6051974012993503,0.5229540918163673,0.5907132578654442,0.5229540918163673,0.6806007615408498,1.0,0.7490513594436036
PELO,False,0.7781109445277361,0.3892215568862275,0.634042542197705,0.3892215568862275,0.6646186913637093,0.778443113772455,0.720338975383199
CTD-2081C10.1,False,0.04297851074462768,0.1636726546906187,0.02827444223924447,0.04297851074462766,0.041903553436303476,0.08595702148925537,0.26092146779657815
PLPP1,False,0.9045477261369316,0.6427145708582834,0.8816819278647032,0.6427145708582834,0.8966842537224822,1.0,0.8668777225422388
FLJ31104,False,0.4802598700649675,0.5269461077844312,0.5051040667030482,0.4802598700649675,0.6008122101073555,0.960519740129935,0.7088871443580311
AC008937.3,False,0.09495252373813093,0.2455089820359281,0.07869624058495406,0.09495252373813101,0.11093570598945157,0.18990504747626186,0.3700564165271641
CTD-2023N9.3,False,0.04447776111944028,0.2774451097804391,0.0525891479866355,0.04447776111944024,0.06657378376773704,0.08895552223888056,0.276884776298869
RP11-478P10.1,False,0.16391804097951024,0.6047904191616766,0.3071426564573573,0.16391804097951035,0.32826547282456087,0.3278360819590205,0.5078670023124396
RP11-231G3.1,False,0.05847076461769116,0.0019960079840319,0.0008327824899602154,0.001996007984031878,0.0011735974693311002,0.0039920159680638,0.06213082594664237
CTC-534A2.2,False,0.006496751624187906,0.0019960079840319,7.471064184327858e-05,0.001996007984031878,0.00015889237817889867,0.0039920159680638,0.05526114142386246
CENPH,False,0.001999000499750125,0.3532934131736527,0.010682672333174326,0.001999000499750103,0.005830357829187394,0.00399800099950025,0.06305162039954282
AK6,False,0.06546726636681659,0.1037924151696606,0.025047414866706474,0.06546726636681655,0.04071273453807178,0.13093453273363317,0.2833564810896237
SMN2,False,0.03698150924537731,0.0019960079840319,0.00048497425715243736,0.001996007984031878,0.0007760908042409032,0.0039920159680638,0.061543382843722065
RP11-136K7.3,False,0.6816591704147926,0.0698602794411177,0.23876495818088728,0.06986027944111772,0.19260194652966478,0.1397205588822354,0.3559948255402166
RP11-232L2.2,False,0.7081459270364817,0.0638722554890219,0.24525875315211387,0.06387225548902187,0.18526455703672284,0.1277445109780438,0.34230933311033096
FOXD1-AS1,False,0.037481259370314844,0.0758483033932135,0.011518405063765447,0.03748125937031488,0.01951056643619986,0.07496251874062969,0.2239873099458258
UTP15,False,0.004497751124437781,0.0019960079840319,5.164398515422608e-05,0.001996007984031878,0.00011330368221573739,0.0039920159680638,0.052583048204961555
S100Z,False,0.0004997501249375312,0.2634730538922156,0.0027666972000904844,0.0004997501249375258,0.001308175512769405,0.0009995002498750624,0.031584933244690507
ZBED3,False,0.0004997501249375312,0.0359281437125748,0.00015931376290967414,0.0004997501249375258,0.00021416184143452366,0.0009995002498750624,0.03139726452783384
WDR41,False,0.09095452273863068,0.0019960079840319,0.0014434537642016299,0.001996007984031878,0.001745383115072885,0.0039920159680638,0.0625003353607
DMGDH,False,0.017491254372813594,0.0019960079840319,0.00021047327682721662,0.001996007984031878,0.00039320969564748953,0.0039920159680638,0.059859239747331615
ZCCHC9,False,0.005997001499250375,0.0319361277445109,0.0010116260970266522,0.005997001499250421,0.0018310390794812337,0.01199400299850075,0.10048792294096631
ATG10-AS1,False,0.15942028985507245,0.4950099800399201,0.237700334106542,0.1594202898550725,0.27930955667126045,0.3188405797101449,0.4910911221037082
ATP6AP1L,False,0.4962518740629685,0.0019960079840319,0.020563033177143697,0.001996007984031878,0.007842243376537272,0.0039920159680638,0.0630557192966727
CCNH,False,0.0004997501249375312,0.1417165668662674,0.0010166543362873925,0.0004997501249375258,0.0007475586833953773,0.0009995002498750624,0.031559277432034086
CTC-498M16.2,False,0.6286856571714143,0.1177644710578842,0.2720581523045482,0.11776447105788423,0.26676896858984067,0.2355289421157684,0.44538800689175495
MEF2C-AS1,False,0.0014992503748125937,0.0459081836327345,0.0004996516711763821,0.0014992503748125774,0.000728467336435501,0.0029985007496251873,0.0538857474529519
CTD-2091N23.1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
NR2F1-AS1,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
FAM81B,False,0.19790104947526238,0.0059880239520958,0.008720254202504996,0.0059880239520957446,0.009169788897633313,0.0119760479041916,0.10781615377706127
TTC37,False,0.5877061469265368,0.0099800399201596,0.06827299941009779,0.009980039920159611,0.03600548508308943,0.0199600798403192,0.14009564793071447
CTD-2154I11.2,False,0.8285857071464268,0.3353293413173652,0.6443319287429099,0.33532934131736525,0.6336840839780487,0.6706586826347304,0.690969460614319
CTD-2260A17.3,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CTD-2215E18.2,False,0.0004997501249375312,0.0019960079840319,6.430213693953135e-06,0.0004997501249375258,1.4781041052014388e-05,0.0009995002498750624,0.028272964322665645
CTC-503K11.2,False,0.0034982508745627187,0.0019960079840319,4.028674320777359e-05,0.001996007984031878,8.987989838049604e-05,0.0039920159680638,0.05041584516516805
