dataset_id	platform	split_strength	analysis_unit	excluded_feature	repeat	method	n_per_group	n_evaluated_features	observed_top_k_overlap_fraction	pseudo_top_k_overlap_fraction	specificity_margin	observed_all_feature_spearman	pseudo_all_feature_spearman	split_seed	sampling_seed
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BAK1	BAK1	4	pgaa_h	70	4999	0.09	0.05	0.0399999999999999	0.018689318031586	0.0041802109325791	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BAK1	BAK1	4	absolute_mean_shift	70	4999	0.06	0.04	0.0199999999999999	0.040690013275694	0.0292950465320494	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BAK1	BAK1	4	welch_abs_t	70	4999	0.02	0.0	0.02	-0.0063096377501819	-0.0162705406406936	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	0	pgaa_w	70	4999	0.01	0.06	-0.0499999999999999	0.2621294597454905	0.2630842739559457	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	0	pgaa_h	70	4999	0.03	0.04	-0.01	0.0651654973225183	0.038760410367919	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	0	absolute_mean_shift	70	4999	0.01	0.01	0.0	0.0446478902097955	0.0667124457896858	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	0	welch_abs_t	70	4999	0.05	0.01	0.04	-0.0066036786709082	0.0183155108336989	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	1	pgaa_w	70	4999	0.06	0.08	-0.02	0.2541174680615383	0.2401016477062543	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	1	pgaa_h	70	4999	0.05	0.09	-0.0399999999999999	0.0427482891005883	0.0271487231404132	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	1	absolute_mean_shift	70	4999	0.04	0.06	-0.0199999999999999	0.0380840595082923	0.0507686691768863	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	1	welch_abs_t	70	4999	0.03	0.02	0.0099999999999999	-0.00952671614778	-0.0015826110240435	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	2	pgaa_w	70	4999	0.07	0.02	0.05	0.2841706188604869	0.270942311782187	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	2	pgaa_h	70	4999	0.06	0.05	0.0099999999999999	0.0367275897924996	0.0177992047177265	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	2	absolute_mean_shift	70	4999	0.05	0.02	0.03	0.0529455453219029	0.0588445663301186	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	2	welch_abs_t	70	4999	0.02	0.02	0.0	0.0022498651472071	0.0049752356716229	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	3	pgaa_w	70	4999	0.08	0.09	-0.0099999999999999	0.2945321057559538	0.2359709584173737	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	3	pgaa_h	70	4999	0.05	0.08	-0.03	0.0190548000365501	0.0219776969451251	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	3	absolute_mean_shift	70	4999	0.05	0.05	0.0	0.1052890480768839	0.0375970507000699	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	3	welch_abs_t	70	4999	0.01	0.01	0.0	0.0387706238505213	-0.0060056286887629	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	4	pgaa_w	70	4999	0.06	0.07	-0.01	0.2480656396345296	0.2399158942050094	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	4	pgaa_h	70	4999	0.02	0.05	-0.03	0.0115993438878534	0.0404051279930402	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	4	absolute_mean_shift	70	4999	0.03	0.05	-0.02	0.0601766681350803	0.0493409238473237	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCL2L11	BCL2L11	4	welch_abs_t	70	4999	0.01	0.01	0.0	0.0125749321773118	0.0049037892093401	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	0	pgaa_w	70	4999	0.09	0.06	0.03	0.2683407176513334	0.2652957113646302	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	0	pgaa_h	70	4999	0.07	0.07	0.0	0.0381539674289536	0.0633829532328305	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	0	absolute_mean_shift	70	4999	0.07	0.06	0.01	0.0705662720160694	0.0754754383933036	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	0	welch_abs_t	70	4999	0.05	0.02	0.03	0.0106361061888248	0.0294252853487174	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	1	pgaa_w	70	4999	0.12	0.04	0.0799999999999999	0.2816941480973265	0.2656322917468399	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	1	pgaa_h	70	4999	0.07	0.03	0.04	0.0423100378917252	0.0253533950757899	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	1	absolute_mean_shift	70	4999	0.1	0.05	0.05	0.0684354637156045	0.0548357203332386	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	1	welch_abs_t	70	4999	0.08	0.02	0.06	0.0237294295359367	0.0054133872155181	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	2	pgaa_w	70	4999	0.17	0.06	0.11	0.2679479190916215	0.2516914285198382	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	2	pgaa_h	70	4999	0.06	0.06	0.0	0.0047864807193881	0.0190536747084895	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	2	absolute_mean_shift	70	4999	0.18	0.02	0.16	0.0697828432516975	0.0562066554595349	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	2	welch_abs_t	70	4999	0.08	0.02	0.06	0.006833000981949	0.0108273045728191	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	3	pgaa_w	70	4999	0.1	0.07	0.03	0.2489919201186934	0.2246083399633108	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	3	pgaa_h	70	4999	0.09	0.08	0.0099999999999999	0.0166149043209951	0.0222611085386528	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	3	absolute_mean_shift	70	4999	0.07	0.02	0.05	0.0717104291069561	0.0132624563337586	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	3	welch_abs_t	70	4999	0.07	0.03	0.04	0.0171918305878314	-0.0302555986827617	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	4	pgaa_w	70	4999	0.11	0.05	0.06	0.2721005005803082	0.2403778255828927	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	4	pgaa_h	70	4999	0.09	0.03	0.06	0.0270646784547559	0.0247933180510643	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	4	absolute_mean_shift	70	4999	0.08	0.05	0.03	0.0827073150123621	0.0411942613292112	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BCORL1	BCORL1	4	welch_abs_t	70	4999	0.08	0.02	0.06	0.0216129811331975	-0.0012869261968566	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	0	pgaa_w	70	4999	0.34	0.03	0.31	0.2938956585145095	0.2671490797623426	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	0	pgaa_h	70	4999	0.08	0.05	0.03	0.0472495533606103	0.0408244377127921	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	0	absolute_mean_shift	70	4999	0.31	0.03	0.28	0.1270128117012373	0.0362027281876452	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	0	welch_abs_t	70	4999	0.27	0.01	0.26	0.0571267241217061	-0.0146373314525876	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	1	pgaa_w	70	4999	0.27	0.03	0.24	0.2916985927117426	0.2408884368452827	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	1	pgaa_h	70	4999	0.03	0.03	0.0	0.0316446259584449	0.0371180105874996	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	1	absolute_mean_shift	70	4999	0.26	0.02	0.24	0.1119170498900581	0.0332853820808029	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	1	welch_abs_t	70	4999	0.25	0.02	0.23	0.0483444629428497	-0.012880848152897	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	2	pgaa_w	70	4999	0.3	0.04	0.26	0.3071502570936072	0.2511198100904964	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	2	pgaa_h	70	4999	0.03	0.04	-0.01	0.014469015360006	0.039701372474949	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	2	absolute_mean_shift	70	4999	0.25	0.02	0.23	0.1239006350486617	0.052480125032388	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	2	welch_abs_t	70	4999	0.23	0.04	0.19	0.0475648466570896	0.0068192488919589	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	3	pgaa_w	70	4999	0.3	0.07	0.2299999999999999	0.3486813363968046	0.2581769327044492	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	3	pgaa_h	70	4999	0.04	0.08	-0.04	0.0323295026337431	0.0506840437129287	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	3	absolute_mean_shift	70	4999	0.31	0.03	0.28	0.1950752587433616	0.0505127977974146	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	3	welch_abs_t	70	4999	0.24	0.02	0.22	0.121092174034484	0.0030272021274635	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	4	pgaa_w	70	4999	0.28	0.09	0.19	0.3178000710902757	0.2451115002710078	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	4	pgaa_h	70	4999	0.04	0.05	-0.01	0.0360252105346908	0.0510764000516884	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	4	absolute_mean_shift	70	4999	0.25	0.06	0.19	0.1227541872477981	0.0320442965694742	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	BPGM	BPGM	4	welch_abs_t	70	4999	0.21	0.02	0.19	0.0384571512631087	-0.0188197514421885	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	0	pgaa_w	70	5000	0.2	0.06	0.14	0.2606953640340712	0.2359956574398262	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	0	pgaa_h	70	5000	0.06	0.06	0.0	0.0311853035740209	0.029934852156718	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	0	absolute_mean_shift	70	5000	0.18	0.05	0.13	0.0582813273956456	0.0463893604529345	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	0	welch_abs_t	70	5000	0.11	0.1	0.0099999999999999	0.0096905423078542	0.0022642627145705	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	1	pgaa_w	70	5000	0.18	0.06	0.12	0.2741576395968854	0.2382813515369728	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	1	pgaa_h	70	5000	0.05	0.03	0.02	0.0482897099266943	0.0528649720157324	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	1	absolute_mean_shift	70	5000	0.18	0.04	0.1399999999999999	0.0973698232938035	0.0291781969153295	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	1	welch_abs_t	70	5000	0.12	0.01	0.11	0.0370561266200237	-0.0207193528452713	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	2	pgaa_w	70	5000	0.21	0.09	0.12	0.2580166289348575	0.2801647893480395	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	2	pgaa_h	70	5000	0.06	0.04	0.0199999999999999	0.0158933391033074	0.0335368159231846	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	2	absolute_mean_shift	70	5000	0.21	0.05	0.1599999999999999	0.0811772493469864	0.0454892354933951	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	2	welch_abs_t	70	5000	0.15	0.03	0.12	0.0364504268837666	-0.0148589190921398	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	3	pgaa_w	70	5000	0.21	0.07	0.1399999999999999	0.2762683307213637	0.2378248060947	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	3	pgaa_h	70	5000	0.09	0.02	0.0699999999999999	0.0516580259265641	0.039620427393678	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	3	absolute_mean_shift	70	5000	0.22	0.06	0.16	0.0861584783547459	0.0304764299289086	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	3	welch_abs_t	70	5000	0.11	0.01	0.1	0.0320290188346981	-0.0241045799573402	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	4	pgaa_w	70	5000	0.18	0.04	0.1399999999999999	0.3001052536746152	0.2516091863125219	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	4	pgaa_h	70	5000	0.05	0.03	0.02	0.0344782580477139	0.0341948391055147	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	4	absolute_mean_shift	70	5000	0.19	0.05	0.14	0.0974004483820436	0.0434832709156796	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C19orf26	C19orf26	4	welch_abs_t	70	5000	0.13	0.0	0.13	0.0503125907293336	-0.0126177945862259	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C3orf72	C3orf72	0	pgaa_w	70	5000	0.36	0.04	0.32	0.4001024148873016	0.2672635606073711	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C3orf72	C3orf72	0	pgaa_h	70	5000	0.05	0.04	0.01	0.0372223262315511	0.0175596196688551	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C3orf72	C3orf72	0	absolute_mean_shift	70	5000	0.35	0.07	0.2799999999999999	0.2297378639050831	0.0532966530009825	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C3orf72	C3orf72	0	welch_abs_t	70	5000	0.34	0.03	0.31	0.1537169503394348	0.00835895611096	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
norman2019_k562_crispra	K562 CRISPRa Perturb-seq	technical_batch_holdout_4_vs_4	C3orf72	C3orf72	1	pgaa_w	70	5000	0.35	0.04	0.31	0.4459529951821198	0.2582601356744054	pgaa-cross-platform-dual-gate-v1	pgaa-cross-platform-matched-controls-v1
